Timestamp,Review,Sentiment
2025-07-17 13:24:34,"hell hotel taoist hotel rates worse eighteenth level taoist hell torturers staff meting suffering, room flooded filthy staff not did not respond request cleaned sarcastic rude, eventually cleaned room, felt like bowels half-dead reaking animal carcass walls mouldy things broken not forgetting damp flooded floor, definately not recommend place concern decent hygeine service,  ",0
2025-07-17 13:24:34,"loved marriott waikiki great hotel waikiki contemplating staying honolulu waikiki beach hawaii consider marriott resort spa__Ç excellent location near diamond head street beach service food amenities average, hotel comfortable beds slept rooms spotless, concierges knowledgeable assist way possible, bell hops desk clerks way make stay enjoyable possible, overall definitely recommend stay hotel, definitely return hotel visit hawaii,  ",1
2025-07-17 13:24:34,"clean rooms great location excellent value, stayed 2 nights week extremely happy room, paid 50 night got clean comfortable room quiet powerful air conditioner little kitchenette, yes room extremely small 50 night gets, plus not like going spend lot time room honolulu, based negative reviews wondering rooms certain floors renovated not room pleasant single insect seen, 16th floor, making reservation maybe consider asking rooms newer budget hotels newer/nicer rooms older/worse rooms, desk staff helpful pleasant exception, got extra coffee room free charge happily stored luggage secure spot day desk guys n't let help carry lot stuff, true line ups desk experience common really nice hotels, location excellent minutes beach bus diamond head hanauma bay chinatown restaurants shops, biggest complaint place elevator, took forever come waited 10 minutes arrive 5 minute wait norm, no staircase apparently emergency exit staircase not available use, desk staff said elevators broken getting fixed maybe solve problem noticed slow elevators running, elevator problem really pleased place, clean quiet comfortable place waikiki 50 night fantastic bargain lot slow elevator price,  ",1
2025-07-17 13:24:34,"construction noise nightmare eden rembrandt square hotel write review long sleepless night noise ongoing hotel renovation construction work, stopped work 11pm started 4:30am hammering just not stopped really.the room fine good fact clean nice bedding toiletries, free high speed internet access cable small desk good, room kettle coffee/tea packets minibar well.the lobby restaurant closed renovations.my opinion unless sleep noise probably better waiting renovation work completed, know wo n't comng,  ",0
2025-07-17 13:24:34,"lovely hotel renovated excellent service horrible experience regal hotel hong kong hotel complete oasis hospitality friendlyness service good food, friendly helpful staff good check-in checkout process hassle money-hungry clerks demand bloody fortune security deposit cash clean nice rooms quite couple rooms offering great view harbour, smoking rooms like, hotel renovated new clean tastefully decorated, nice lcd tv, staff professional friendly service-minded clearly understands concept hospitality service perfectly, travels weekly seen literally hundreds hotels years highly recommend no-hassle no-fuss high-quality hotel,  ",1
2025-07-17 13:24:34,"cant wrong great hotel fantastic hotel no complaints clean smart, cava arrival warm greeeting, room not large hotel rooms clean smart lovely bathroom lots complimentary toiletries, bed hard ideal just warn people dont like hard beds.there little area downstairs self service coffee pastries great long walk hotel coffee shop coffee great coffee, internet corner helpful.the location perfect minutes ramblas cathedral walked, took bus right outside airport 3.60 euro single took catalunya plaza 5 10 minute walk hotel dont want cab easy find.we didnt breakfast cant comment food lots little cafes nearby took breakfast.the place fab great location great staff great price,  ",1
2025-07-17 13:24:34,"great staff convenient hotel stayed hotel catching flight frankfurt airport, staff hotel fabulous friendly moment walk hotel comfortable room amazing view main river, room clean bed comfortable, bathroom modern updated, great hotel traveler, airport easy hotel centrally located frankfurt,  ",1
2025-07-17 13:24:34,"great price okay experience stayed inn queen anne nights mid-january 2007. price good 79/night room fine, old shabby clean comfortable, having kitchenette microwave stove sink fridge great room surprisingly large walk-in closet, service friendly no warned desk staff leaves 11:00 pm, calls desk hour fielded staff hotel problem example needed request iron ironing board morning n't able guy hotel n't queen anne answer phone, inn queen anne no elevator n't problem big problem some.the downside noise, hotel no soundproofing rooms night bed 2:30 ask next-door neighbors kind party going hold, morning plumbing noise deafening morning awakened 6:00 pm showers rooms me.however location great hotel just north space needle smack middle seattle bohemian-hip neighborhood, excellent cd shop just corner restaurants safeway, deep sleeper n't need first-class accomodations hotel good bargain,  ",0
2025-07-18 21:18:21,"loved, ca n't say hotel, arrived requested romantic room view effiel tower got, 5th floor 2 balconies great view, 1/2 rooms hotel great view balconies, girls desk sweet extremely friendly, helped transportations dinner reservations getting plug adaptersbest room location.. amazing view 2 balconies, great size 2 comfy bed clean, n't worry pictures bed great touch wo n't affect romance, location, 5 minute walk effiel tower, 20 second walk metro station, nice supermarket street little places eat 1-2 minutes.pros location staff rooms beautiful free safe view cleanlinesscons expensive internet doors n't close no conditioner no large cabinets clothingwe definitely stay, loved sitting bed night watch dazzling tower,  ",1
2025-07-17 13:24:34,"fun far luxurious best singles girl/guy trip beach resort bavaro beach, just gorgeous, fyi parents topless allowed,  ",0
2025-07-17 13:24:34,"loved lobby stayed fairmont copley plaza december day visit boston arrival met porter not impressed offering help bags embarrassed heavy porter obviously thought trying tipping, quite rude abrupt this.. enjoyed stay location good nice area, hotel lovely lobby plush rooms bit small service good hotel restaurant oak room nice formal meal,  ",1
2025-07-17 13:24:34,"ok not room, nicolaas witsen not bad kind modern not bad location, just enjoy different type hotel cosy smaller, staff friendly breakfast good, nothing wrong money good value.if not room overmuch not bad just small plain not criticism se just facts,  ",0
2025-07-17 13:24:34,"3 star hotel 5 star cash, booked hotel short notice using special offer known website.the room meant superior king rydges world tower downtown 5* sydney hotel.the hotel situated shopping centre downtown sydney 5 mins walk darling harbour circular quay opera house etc.it situated main road jumped taxi traffic rushed kerb, bellboy excellent immediately taking baggage went escalator reception enterances hotel little foyer street floor reception designed hiddeous cirular glass hole let natural light building, reception staff exellent check swiftly giving room 17th floor 4 floors ground floor, room disappointing.by far smallest 4* hotel room stayed let 5*, superior king room entitled balcony size average bath no cleaned moons stunning view antrum shopping centre tv flatscreen nice fixtures fittings adequate standard really impressing bed fine not patch sheraton sweet sleepers.the bathroom decent size looked 15 years old rust stains, shower dripped leaked giving bathroom floor damn good soaking toilet flush oddly devoid water flushing power asthmatic duck.clean standard hotel towels provided 3* level no robes slippers 5* touches.the bedding bizarre honest sheet quilt no cover sheet, informed housekeeping normal use quilt covers hygeneic did late checkout free charge agreed join loyalty scheme, did experience offer hell lot, doubt clean tidy located hotel, seen 5* views worst encountered hotel,  ",0
2025-07-17 13:24:34,"rated allways wanted stay pink palace week did hadnt prepared lack lustre rooms stayed tower wing 10th floor end room sure view fine ocean balcony unusable alot time high winds, products bathroom awful, bath shower tiny beach area hotel great high winds waikiki staff refused umbrellas understandable guests crammed pool area order expresso bar sorry machine broken, hotel closing yr massive renovation suggestion stay stay moana surfrider undergoing renovation westin hotel group checked 2 nights royal went historic wing moana wasa great trust, enjoyable,  ",0
2025-07-17 13:24:34,"good location good value, stayed march triple room 2 nights got deal web 50 nights thought good value, room clean nice toiletries, convenient station, caught train pisa airport only___, return sights easily walkable duomo 10 mins walk away, breakfast better served funky dining room, good choice deal,  ",1
2025-07-17 13:24:34,"great hotel nice staff clean great location fun parties hotel went marriott hotel san juan october 29 2 2004. staff really helpful time help lost camera upset crying lobby staff member came asked needed help told happened places night staff member took cell phone called 411 numbers up.the pool area nice clean beach.the location hotel perfect right center town food hotel expensive ii suggest going block places eat, nothing negative say hotel suggest,  ",1
2025-07-17 13:24:34,"forget, not stay particularly price paid included 9 service charge 9 gov't tax 5pp/night municipal fee, asked hotel service charge told tax, situation figured, took look holiday inn express website san juan hotel right street condado does not service fee, took look hi express town pool smaller sjb drawback, sjb pool got cloudier day not caring all.we switch rooms 1st night tv did n't work n't adjust temperature bathroom faucet, new room marginally better, day came no room cleaning room entire day 9-5, point just asked clean towels shower offered clean, food available hotel continental breakfast ridiculous 7+tax, spread n't impressive looks just grab better breakfast local place cheaper.all went san juan not stay san juan beach, feel way overpriced service/amenities,  ",0
2025-07-17 13:24:34,"ooh la la, perfect hotel perfect neighborhood rue cler, fantastic staff delightful petit dejeuner lovely room spacious bath immaculate, place wish leave eager return, need sweet small property lets feel like parisian, swoon time pictures nightstand stay love,  ",1
2025-07-17 13:24:34,"vacation hell trip breezes punta cana described trip hell, rooms smelly bad repair condition, room did n't soap, beds unconfortable, cleaning people time rooms did n't smell feel clean, service slow not courteous, food plentiful did n't taste good, buffet area flys food, specialty restaurants n't adequate capacity n't handle crowds, desperate leave went hotel middle week, n't recomment hotel,  ",0
2025-07-17 13:24:34,"beware sketchy business, reading positive reviews keeping mind negative reviews hotel__Ç_é_ sketchy business took risk attempted make reservation hotel, used hotel website reservation, no direct booking, filled form requested room availability, seconds friendly replied email offering single room 60 euro night, wow rate amazing good true, sergio requested credit card information charge night deposit, did not hesitate literally second sent credit card information received confirmation.surely day receive email friendly person__Ç informing room booked day not available offered 90 euro night room, sent email explaining booking seconds received offer, person__Ç brought sketchy excuses justify sketchy business, sent email credit-card transaction surely person__Ç, trying happened credit-card transaction, beware favour pay little bit stay safe hotel reputable business practice.hmd,  ",0
2025-07-17 13:24:34,"ok nothing special hotel ideal position, far away centre 30 minute walk ann franks house central amsterdam, hotel rooms clean tidy removed used coffee cups room whilst, bring breakfast no tea making facilities room, breakfast quite expensive 13 euros feel n't worth it.our room nice views canal quiet, mentioned reviews good large shower, overall hotel ok nothing special,  ",0
2025-07-17 13:24:34,"best hotel exceptional great staff feel special, traveled extensivly best hotels, twist restaurant wonderful breakfast buffet world, not wait return,  ",1
2025-07-17 13:24:34,"stay apolo little money stayed new year break nights, assume time year pretty expensive stay city paid normally pay hotel stay pleasant no real negative things say price overinflated definitely standard hotel, lesser price happy, supposed star business hotel like good star, hotel check smooth efficient, no issues booking pre-payments, able check official check time 1pm good day check stored bags securely day returned evening collect, service times excellent reception staff porters security restaurant staff maid service friendly, reception staff spoke excellent english provided map barcelona arrival, room allocated hotel quiet, room seen pictures use advertise hotel asked double bed got 2 twins pushed bad thing, room ok size english news channel tv expensive mini bar expected, room bathroom clean good condition maid did respect not disturb sign day, air conditioning heating worked control fine, not hot cold, bathroom dÄcor facilities new enough.there lobby bar small hotel cafÄ door, didn__Ç_é_ use, breakfast 7 10.30 good late risers like, good buffet hot cold items supplied right end good service tea/coffee table, regards location located not located depending opinion, busy road 5 minutes walk port vell, right metro station great used metro lot, walking distance lot port plaza espanya montjuic park las ramblas gothic quarter shopping areas plaza catalunya not need metro possible walk night restaurants bars no need time taxis, 10 mins walk las ramblas nou rambla road opposite hotel entrance, did walk lot, did not realise booking hotel edge el ravel red light district not great area general, area hotel las ramblas, did feel bit intimidating streets area day night, got used nou la rambla actually fine night walk police station guess people say use street, walked 2/3am morning no problems, people prefer stay nicer area end las ramblas nearer catalunya, las ramblas port area did bit intimidating night, not impressed las ramblas, think romanticised view street, streets far nicer walk, story trying sell cans beer street, thankfully rest barcelona nicer las ramblas needed far longer 5 days enjoy, great nightlife thought, guess really need know places, nightlife selection bars restaurants disappointing did not live expectations hopping night scene bars clubs, i__Ç_é used normal home, summary stay hotel central no complaints hotel especially cheaper busy time year, barcelona great city plenty hope visit places didn__Ç_é_ visit,  ",0
2025-07-17 13:24:34,"gday menzies hotel ok fine central sydney location certainly not plush, great location walking accomodation not great, clean bed comfy not best stayed, max brennans chocolate shop minute door hot chocolate unbelievably good chocolate oizza need try, breakfast hotel unusual needed token breakfast morning,  ",0
2025-07-17 13:24:34,"nice hotel good location stayed quad quite abit space bathroom large, hotel convenient, staff helpful needed dinner suggestions reservations,  ",1
2025-07-17 13:24:34,"adequate 2 star nothing, decent 2 star hotel nothing, seen room small width double bed no lie bathroom definitely meant, intimate does n't quite cover, upside clean knickers stairs day 2 extremely friendly staff, downside far better locations peaceful canals central looks busy road really canals corners rooms right herengracht, stayed rowdy groups stoners staying stank hotel fag/hash smoke woken 2 3 nights people room door, not particularly loud walls ineffective takes conversation bellow wake you.also watch 20 deposit remote control key, goodness knows return cat big plus allergic cats miss goes rooms roams corridors looking friends, got bed point.if money problem slash di ann job, couple euros spare look probably disappointed, not horrendous definitely low point wonderful trip amazing city, sorry,  ",0
2025-07-17 13:24:34,"pleased stayed 3 nights 20th nov fab view room 36th floor kitchenette handy 2 queen beds comfy, thing amazing tho staff met hotel staff friendly efficient fun, come ireland teach things, highly recommended,  ",1
2025-07-17 13:24:34,"excellent, wife recently stayed nights coral princess inn el condado puerto rico, great place, room clean roomy continental breakfast quite adequate service helpful friendly small pool spa comfortable reading rooms, enjoyed stay, restaurants walgreens beach walking distance, parking bit tight hotels area overall pleased,  ",1
