Timestamp,Review,Sentiment
2025-07-22 02:48:20,"nice family vacation casitas beutifully sited pools lush landscaping, 2-bdrm roomy family 4 spectacular ocean views upgraded golf course view treat, bad days pools quiet changed crowded pools poor housekeeping did n't come day, newer casita complementary breakfast long hike older casitas hot items 18 pp, hot chocolate n't free charged 4, use gym golden door spa 25/day 5 star resort include, free gym marina 10 min walk/ride funicular limited old equipment, good having use el facilities big plus lots kids, 24-hr butlers helpful setup great kayaking trip nearby bioluminescent bay scuba dive, want luxury quiet action teens group 5 place, kids head palamino island beach day parents enjoyed pools, food offsite restaurants great reasonable lolitas mexican metropol- fajardo, hotel japanese rest, fun 400+, rent car save money getting groceries especially kids, kitchen well-equiped w/ big fridge, stay ritz wanted comparable luxury family vacation, despite issues feel got las casitas,  ",1
2025-07-22 02:48:20,"ok couple niggles excited hotel whilst good n't good expecting, paid deluxe canal view just night stayed 2 nights, staff helpful gave choice 2 rooms chose floor quieter say quiet, view ok not good pictures visitor, looked directly train station canal leant window not time train station n't really picturesque, location ideal arrive leave venice close bus train station really opposite end action water bus stop right opposite not big deal quite nice travel canal bus, rooms large clean bathroom mould n't bad surprised night deluxe room, breakfasts raved previous reviews bit surprised self service coffee vending machine pre-packaged muffins yoghurts slices cheese ham thrown, overall n't bad hotel not complain definitely expected following reviews left feeling bit disappointed probably n't stay,  ",0
2025-07-22 02:48:20,"great location great facilities excellent staff stayed intercontinental 8/21 to8/24, arrival received great service concierges duty, helped getting excellent room, began nestor worked hard help joined associate did utmost help, pleased aspects hotel.some mentioned previous reviews listed, lagoon like pool beach real plus, staff attentive security valet parking, did not eat hotel interested local expensive cuisine, places area, particular run people san juan called mi casita, street hotel offered breakfast specials 2.50 reasonably priced dinners afternoon, open 7, 4 p.m. choose puerto rico suggest renting car visiting luquillo beach el yunque rain forest, hour route 26 east hotel area, drive south ponce route 52. took 1 1/2 hours san juan, free trolley tour leaves half hour plaza delicias center old ponce, people true puerto rico friendly proud city, trolley met retired policeman enriched trip telling ponce history, n't guide taking tour grandson, met helpful people like trip, san juan want advantage ferry catano, cost fifty cents, not bad price ride san juan bay, catano cab dollars person bacardi rum plant free tour, course promote endlessly end free drinks tour fun, ferry leaves pier 2. pier cruise ship terminal, parking garage bus terminal nearby, not hesitate return san juan hotel great people friendly,  ",1
2025-07-22 02:48:20,"excellent budget choice stayed skycourt weeks august exceed expectations, budget accomodations hawaii pretty grim skycourt offers clean run friendly hotel probably good money, rooms small appointed maintained, elevators slow problem weeks, location central possible walk kapiolani park ala moana, busses right, high rise design puts rooms traffic noise provides expensive rooms excellent view, return,  ",1
2025-07-22 02:48:20,"amazing windows great location called hotel directly day stay saturday night, laws live bay left daughter husband celebrate birthday city, arrived desk told upgraded, amazing view corner room 22nd floor, sparkling clean new, bed comfy location great just short walk union square, gave 2pm check day, breakfast quiet restaurant, good not spectacular, tiny lap pool filled overabudance children did not use pool, room nice plush robes, valet people friendly helpful, lot rooms sf funky small nice modern bigger rooms, husband great room just hang enjoy company daughter, not really sight seeing tourists just wanting relaxing away,  ",1
2025-07-22 02:48:20,"bait switch live distance away airport stayed airport hotel night earlymorning flight, called radisson 800 room andto confirm free parking room, quoted 167.00for room 10 days parking, thisat radisson 7 years, 830pm drivingand thought missed turn hotel turnedaround drove construction site no hotel, hadbrought email confirmation pulled outwhat happened hotel, told location hadnever real radisson obviously mistaken foryears given address finally found.i told desk checked parkingwas additional 12.00 day, granted reasonable rate airport parking not room 167.00 plus taxes pretty basic hotel, dark wasby asked park car toldout hotel come backdoor, room small clean sleep numberbed no noise airport, went themorning shuttle told 15 minutes soi waited time, pickup returnedwas timely driver drove hotel anddropped car great raining cold 1030pm, probably not stay ido n't believe treated fairly additional charge forthe parking, believe 800 confirm new address location radisson demolished airport construction nothing mentioned myemail confirmation, locations 3blocks apart did n't recognize difference address,  ",0
2025-07-22 02:48:20,"wonderful vacation, husband spent 5 days iberostar bavaro punta cana, definitely going year, frequent visitors carribean loveliest location exquisite beach, service hotel excellent, request answered instantaneously, suites modern w/attractive bathrooms, drinking water not problem hotel water purified needed use bottled water brush teeth bathroom water not, got sick entire time.the food specialty restaurants good, lunch bkst, buffets good, dinner buffet ok. afternnoon tea set lobby.all employees gracious willing duty tipped not.the evening shows good particular excellent, brought 50 dollar bills w/us tipping, staff worked especially hard make vacation special, unfortunately not make money room board, tips greatly appreciated not looked, nothing negative abt, stay, enjoyed moment thoroughly,  ",1
2025-07-22 02:48:20,"terrible customer service second stay resort, realized offered aaa discount, inquiring desk said late change rate, 1/2 way 4 week stay, asked talk managment recieved bad sad response, not reccomend hotel,  ",0
2025-07-22 02:48:20,"cow hollow motor hotel san francisco stayed second week august.this hotel good option car comes free parking handy san francisco, rooms not tastefully decorated big confortable clean bathrooms, overlooked lombard street nice view n't foggy, opposite hotel mel diner great place breakfast, 50 style diner excellent not cheap food, area hotel interesting not touristy, nicest streets walk lombard street,  ",0
2025-07-22 02:48:20,"loved riu place punta cana just got rio palace punta cana hotel night january 27. want vacation really relax enjoy ocean pool eat drink place, really beautiful hotel nicest lobby room hotel, probably nicest island, nice hotels definitely, way grounds situated rooms view ocean, suites air conditioned ceiling fans sunken living rooms balcony clean, bathrooms big double sinks marble jacuzzi tub, not use a/c not know use fan notice island scent kind nice island, regarding language not staff speak english plenty key employees tell speak english languages, question just ask right person, staff polite ready serve, not tour knew arrived, beach absolutely beautiful lounge chairs situated palm trees, ocean hotel not rough not cold no shells easy just perfect.the pools refreshing staff pulls crowd day designated times teach dancing in/out water water aerobics games, usually just watch not participate loss fun, early best chairs ocean pool, likely lounge later want just not best location lounges available, strange make reservation dinner morning 6:30 pm later sittings want gourmet restaurants, reservations, eat buffet, buffet good just serve, buffet lobster twice not served gourmet restaurants, buffet dinner try, overall food good plenty, unless picky eater like.every night dinner stroll fountains sit small iron tables piazza, enjoy coffees liquors dessert just enjoy music singers starting 9pm stars, great enjoyable, not like entertainment cruise dance, not partner dance entertainment staff goes tables invites dance staff pool earlier day, nothing pushy gets enjoy themselves.before arrived hotel read reviews thought just make best poor choice, surprise great defintely like riu palace punta cana,  ",1
2025-07-22 02:48:20,"appalling check-in check-out hotel bills deluxe hotel, design brilliant totally impactical, lights not work baths taking 20 minutes service amateur wonder staff, room cleaned 5.00 p.m. staff walking room 8.30 a.m. unanounced, list endless interestingly noone cared, want service n't waste time, make sure n't leave bags reception stuck lables left permanent mark, check check total disaster, good value 50 euros not 400 euros,  ",0
2025-07-22 02:48:20,"concerns stayed hotel cimabue 27th 28th july, blood splats smears walls rooms group stayed squashed mosquitos, 1 year old baby given cot reminded booked base feel metal frame matress, breakfast ran milk cereal stale crossaints, actually stayed hotel based feedback trip advisor previous guests, advice hotel closer centre florence avoid hotel,  ",0
2025-07-22 02:48:20,"great place little gem great, checked hotels internet making booking glad did homework, central absolutely rooms lovely staff friendly, ask room number huge chandelers ground floor no steep stairs negotiate drinks, going amsterdam definitely stay,  ",1
2025-07-22 02:48:20,"class perfect location, huge room, fab views, hotel just perfect, beautiful kimonos, staff lovely, stay,  ",1
2025-07-22 02:48:20,"orchard good not great orchard worked trip, location convenient staff incredibly polite friendly.three negatives:1 wireless network worked sporadically, called support technicians not helpful.2 ordered room service night photocopied menu pages room not accurate restaurant did not things no menu.3 exercise room unusually small underequippedoverall hotel clean comfortable, definitely decent place stay union square,  ",1
2025-07-22 02:48:20,"surpassed expectations mom stayed westin rio mar january 21st january 27th, westin surpassed expectations, 1 room, amazing views ocean view room, room clean beds extremely comfortable, 2 beach/pool, gorgeous, preferred quiet pool crowded, 3 service, employees westin n't nicer, extremely friendly helpful, asked early check-in late check-out got issues hassles, 4 food, recommend pallio italian restaurant, favorite, grill room golf course good, 5 weather, weather week january perfect, sunny no rain.in summary wonderful stay westin plan year, highly recommended,  ",1
2025-07-22 02:48:20,"great experience marriott city wall just returned weeks china stop beijing stayed new marriott city wall, comfortable staff attentive helpful, 8 weeks old arrived obviously beautifully, equipped room amenity, staff n't delightful, worked different concierges efficient possible, enjoyed buffet breakfast morning staff remembered morning, guys hotel helped taxi, terrific, location convenient taxi ride necessary main historical sights, wonderful guide days johanna unfortunately not email, need guide ask concierge help setting, highly recommend guide car driver, better way efficiently, took mytianyu hike wall day, second day went beijing main sites including lunch family hutong, terrific visit beijing,  ",1
2025-07-22 02:48:20,"comfortable convenient enjoyed day stay comfortable clean staff extremely helpful, hotel convenient location 7 minutes walk metro, budget ideal place, going loo hotel room certainly interesting experience laughed like drain time went, loos play tune, tokyo mixture ugly futuristic buildings beautiful historic shrines, interesting place not want second visit, unless wealthy n't eat restaurants expensive, possible little street houses eat,  ",1
2025-07-22 02:48:20,"japan located opposite jr shinagawa train station hotel platform arrive hotel easy, catch narita express shinagawa station.the downside nearest metro station 15 minutes walk away, want check sites use metro buy day ticket 1,000 yen trains jr trains.the hotel nice area plenty restaurants, rooms main tower reasonably sized quite comfortable japanese standards, rooms clean bathrooms beds comfortable, hotel 4 restaurants serve breakfast serve japanese continental american western breakfast, not bad hotel,  ",1
2025-07-22 02:48:20,"affectionate affinia dumont great location end aug-1st week sept fr corner room large 2 queen beds, clean rooms accommodating staff good restaurant adjoining hotel barking dog, pleasnat overall experience,  ",1
2025-07-22 02:48:20,"no1 boutique hotel london start finish hotel pleasure stay, arrival took lift check desk met friendly warm staff.our room upgraded free charge split level suite ready arrived, pass time afternoon tea lounge place accompanied couple glasses champagne.once ready shown room wow factor possible luxury, room clean plenty space including massive bed ensuite bathroom showers.in lounge bar range complimentary drinks snacks help honesty wanted stronger.all great stay feel home home definately new year celerbrate,  ",1
2025-07-22 02:48:20,"fantastic value wary deal like paris went tripadvisor recommendation extremely pleased.great directions victor marie email, ecole militare metro stop 5 minute walk neighborhood terrific, 5 minute walk eiffel tower 25 musee d orsay.not american style hotel perfect wanting taste paris, clean accommodating, compared staff hotels stayed france no comparison, guys great.thanks victor marie way speak excellent english,  ",1
2025-07-22 02:48:20,"really enjoyed stay great hotel staff friendly helpful, definitely stay again.we stayed 6 nights earlier month convenient subway restaurants macy, lovely spacious room bed comfortable room spotless, lovely able make cup tea kitchenette fridge store milk, lots closet space room safe good lighting great make-up mirror bathroom.we lovely time new york staying affinia dumont good choice,  ",1
2025-07-22 02:48:20,"great room great location booked hotel seeing good reviews not disappointed, booked 2 bed queen suite time ago 2 days fly noticed good rate boston experience package included breakfast tickets duck tour science museum imax theatre 10 night, able make change rate website, hotel location excellent- close prudential centre shops duck tour plenty restaurants boyston street, suite room 509 lovely spacious bed room 2 large comfortable double beds seperate living room sofa bed second tv useful 5 yr old son awake 3 rest wanted sleep.. nice bathroom good quality smellies bathrobes wardrobe, breakfast excellent, kids loved diy waffle maker,  ",1
2025-07-22 02:48:20,"good budget hotel contacted hotel directly got price 85 euros night steal especially paris, little nervous reviews positive good really little money, close metro station block close little shops, desk staff nicest encountered hotel accommodating, internet use lobby no wi-fi time visit, choose hotel breakfast great choices outside hotel n't bother, rooms small-ish not terribly small path bed extent extra room like spend time room sleeping wo n't matter, rooms tv little fridge hairdryers decent bathrooms, little noisy night time rugby season sounds hallway really carry rooms, managed sleep ok. looking affordable decent gem, want space/amenities/quiet n't suggest,  ",1
2025-07-22 02:48:20,"best deal town just returned 3 night stay drury not pleased, accomodations just single room surpass suites stayed nola 15 ft ceilings floor ceiling windows great view extremely comfortable bed large area room marble bathrooms nice touch, evening reception fantastic, allejandro good job rum cokes, office staff friendliest encountered n'awlins, travel new orleans quite new preferred place stay big easy,  ",1
2025-07-22 02:48:20,"surprising treat spent weekend july 15/16 2006 cartwright hotel based purely recommendations read site, actually expecting like small older european hotel, cartwright amazing, small elegant pleasant staff knowlegable city, room small nicely appointed queen bed linens quality, no airconditioning temperatures sf rarely warrant open windows fresh air night 4th floor, wine hour afternoon gave opportunity meet guests share days adventures breakfast buffet adequate, walk half block powell st cable car usually crowded stop, sf taxi cabs clean reasonably priced usually came built tour guide unlike cities english optional business, cartwright definitely hotel choice return san francisco,  ",1
2025-07-22 02:48:20,"no disappointments satisfied wife just returned 5 days paris, hotel half block pont neuf bridge seine, lots close cafe bistro pasterie shops, ate breakfast chez paul 5 minute walk great breakfast hotel, stayed standard room small adequite small desk night stands tv stand chair nice bathroom, hotel clean not worn service excellent hotel staff friendly helpful, nice fruit gift room evening returned, stay paris, nothing hotel advised leason learned taxi hale cab meter starts taxi called meter starts taxi begins trip pick, thinking taxi driver rip-off policy later confirmed hotel staff, like popular places town 6 eur taxi haled ride hotel, use metro possible 10 minute walk st. michael metro rer..,  ",1
2025-07-22 02:48:20,"great value money tegal sari lovely hotel, wife stayed 3-days middle honeymoon, cheapest resort stayed just nice, facilities nice pictures, stayed duplex room nicest room, large room 2 balconies jacuzzi tub, tub nice different expected, not deep thought, staff really nice helpful, willing drive wanted ubud free pick, food just okay cheap, cokes refrig room cost 3,500 0.40 cents american, ice cream good dinners, definetly bang buck stayed,  ",1
2025-07-22 02:48:20,"perfect honeymoon stayed terrass honeymoon july 2006 room new deluxe room absoloutely stunning- easily nicest hotel room ive seen.we turned 1 dues delayed plane warmly welcomed, staff extremely helpful polite not snobby bit scruffy didnt speak french not reccomend hotel enough,,  ",1
2025-07-22 02:48:20,"not bad expected booked hotel local travel agent, came home checked trip advisor wondered earth going, did want change glad did n't, room nothing like reports said, clean tidy, old building looks bit grotty end day place shower sleep obviously owners taken note previous reports, hotel not badly situated roof garden spectacular views city, n't great expectations wo n't disappointed expected worst quite surprised,  ",0
2025-07-22 02:48:20,"great place stay stayed nights trip usa, reiterate comments, great location union square great place based trip san fran, good rates room exec floor breakfast, huge rooms extremely comfortable beds.very good value money,  ",1
2025-07-22 02:48:20,"great hotel, just returned night stay hotel, really apprehensive having seen negative reviews need n't worried, reception staff really helpful room great traditional comfortable clean, triple room plenty room, balcony looked central area apartments, not pretty nice able sit hear chatter local people, overall highly recommend hotel, excellent value money great location,  ",1
2025-07-22 02:48:20,"no tipping, stay 4 nights hotel 5 star tipping issue, read times tipping discouraged singapore did, incident arrived just 1 luggage porter deliver gave confused look looking hand, second incident giant dark skin porter long coat luggage taxi leaving looked really pissed not getting tip slam trunk fist, hyatt 5 star experience not 2 untrained unprofessional porters,  ",0
2025-07-22 02:48:20,"comfortable stay used tripadvisor ratings chose grand hyatt downtown seattle day stay city, booked 2 rooms, little difference rooms, rooms maintained beds comfortable bathroom pleasure breakfast site ruth chris steakhouse excellent, definitely stay,  ",1
2025-07-22 02:48:20,"ok not great, stayed weekend beginning september.check-in fine nice friendly receptionist promised great room nice good size nicely decorated good bathroom.it late hungry tried georgetown restaurant honest pretty poor, ordinary food i.e, better no chef means not-so-cheap prices, definitely _not_ eat here.next morning breakfast downstairs 2nd restaurant ok. restaurant kind cramped cooked food buffet style alright, apart chap appeared running place rest staff little like zombies asked nor care enjoying food not, fact did n't speak guests.that night got bar borough, disco went 1am, turned right room n't easy sleep 1.30 disco favourites grease abba loud room, noticed corridor noise upstairs pretty loud, point night bar drop bottles street making bit noise.everything fine, location good want south river did accessible right near tube.checkout bit weird different receptionist did n't offer print charging card, nice room good location not bad rate london, downside indifferent staff pretty noisy not good food,  ",0
2025-07-22 02:48:20,"not 5 star hotel stayed hotel recent business trip, location great short walk central station easy access amsterdam attractions, not 5 star hotel reality tired 4 star hotel, room small dire need updating, 5th floor accessed lift hidden away hotel, despite higher floor left note hotel management ear plugs block noise dam square actually needed block loud awful music piped hotel corridors, looking window perfect view apartments opposite meant blinds closed times privacy, bathroom seen better days hairdryer shreds unusable, called desk brought minutes.overall staff friendly helpful rooms need updating, hotel needs downgrade star rating dissapointed guests,  ",0
2025-07-22 02:48:20,"rooms desparate need renovation, location hotel good, it__s not middle spring break party animals low budget tourists, you__re traveling children elder people you__ve got pretty good location, beach steps away unfortunatly building old need renovation especially bathrooms, say room clean mold mildew bathroom balcony carpet room smelled moist course problem hotel located directly beach high humidity salt water, think order riu good stay competitive hotels area hotel needs renovated asap, breakfast buffet large good, pool pool bar nice, staff kind helpful,  ",0
2025-07-22 02:48:20,"omm perfect contrary reviews stayed omm service excellent, staff exception friendly helpful, dinner restaurant moo tasting menu wine chosen pricey best meal, restaurant staff attentive friendly french wine waiter delightful, decor cool funky enjoyed playing electronic controls bedroom, good location beautiful building great food lovely staff highly recommend stay,  ",1
2025-07-22 02:48:20,"ok dunno stay alot fine places decided stay whim, normally lanesborough claridge 51 buck gate, booked conservatory suite short 2 night stay, yeah relatively inexpensive london suite 1k night cluttered claustraphobic 1 window glass roof.location good lounge nice staff way, good n't think make hotel lacks,  ",1
2025-07-22 02:48:20,"posh twist moment walked knew unique hotel, ambiance set mood intriguing satisfying, bedroom small intimate girl want pillows finest sheets comforter wanted wrap bed mate, extremely pleased decor comfort extras room,  ",1
2025-07-22 02:48:20,"excellent service favourite hotels, staff excellent smiling willing help hotel just perfect.the rooms impeccable clean roomy unless course expect play american football room, remember hotel not garden yard time fortunate upgrade thankful.the check-in quick stress free.the check-out grateful.the hotel excellent location london bridge main line underground station giving easy access london surrounds.borough market 5 minutes walk great place wander later people watch nice coffee beer.would stay yes.would recommend yes,  ",1
2025-07-22 02:48:20,"great hotel, friendly attentive clean greatest hotel rooms small set feeling larger, rooms nicely decorated room balcony amsterdam, staff not friendlier attentive need construction outside offered switch room not really bother stayed overall not happier stay time come amsterdam.. hotel nadia love, soon,  ",1
2025-07-22 02:48:20,"great hotel, stayed week hotel march 2007 used base explore city.the architecture style hotel appealed price reasonable.although not city centre walking distance attractions sagrada familia, alternatively metro tram stops hotel giving quick cheap access city.the hotel restaurant not cheap ate meals various cafes restaurants shopping complex road hotel popular locals.as gay couple concerned treated, staff reacted normally booked reception apart checking did want share room.the room good need stay including little safe tv, housekeeping great real pleasure return fresh clean room day, hotel not noisy did woken middle night couple times neighbouring room opening closing electric window blind middle night reviews mention shower cubicle sharing room know, toilet discreet seperate room.the view city rooftop fantastic, neighbouring torre agbar gets lit night.overall great hotel recommend people,  ",1
2025-07-22 02:48:20,"9.5 10 best region sign great hotel happens problem, measure majestic certainly gets great, travel agent screwed holiday completely, oscar majestic operations manager personal intervention holiday toast, oscar team fixed charge fuss, 99 100 hotels washed hands problem oscar did n't thank you.on majestic serves quality food quality entertainment lots, entertainment team shows run london west end broadway.hygene levels perfect friendly staff great pool safe organised, minimal biting insects flies tidy kept site lots attention detail.if really picky just did n't open plan bathroom bit intimate liking having bath middle bedroom, love it.would bet best holidays,  ",1
2025-07-22 02:48:20,"superb, notch, classy, booked chesterfield treat dad fiancee birthday.they overwhelmed hotel, bit worried location hotel booked said picked better location walked literally stones throw buckingham palace, booked mamma mia saturday night walked, words described chesterfied mayfair classy notch luxury hotel bygone age stylish, staff not plenty staff went way help, bar lovely piano player saturday night chocolates water pillow turn service, breakfast excellent english included price room, really blown away hotel thought cost fortune got really good rate direct hotel planned return london not want stay, certainly recommend lovely hotel,  ",1
2025-07-22 02:48:20,"wonderful hotel fantastic hotel fantastic location fantastic staff, boyfriend stayed weekend city break loved minute it.location right middle, really fun bars clubs comedy clubs just outside hotel door, liedseplein great food/drink dancing night away, recommend bulldog bit cliched hey dam, tram stops musuem district canal tour pick point tourist information fashion district casino 5 mins walking distance, red light district centraal station littel away no 10 min tram ride beds amazing spacious, extremely comfortable ensure good nights sleep, despite right heart action experienced no problems noise pollution.service reception staff helpful polite professional friendly, asked advice book canal tour gave 10 discount voucher, complimentary apples mineral water bonus business travellers despite holiday boyfriend prep meeting work used business center hour, good internet service adn printing facilities, surfing web little pricey,  ",1
